Domain,Area,Element,Item,Year,Unit,Value
"Livestock Processed","Europe","Production","Whey, condensed","2011","tonnes","369050"
"Livestock Processed","Europe","Production","Whey, condensed","2012","tonnes","404463"
"Livestock Processed","Europe","Production","Whey, condensed","2013","tonnes","471275"
"Livestock Processed","Europe","Production","Whey, condensed","2014","tonnes","471325"
"Livestock Processed","Europe","Production","Whey, dry","2004","tonnes","1455584"
"Livestock Processed","Europe","Production","Whey, dry","2005","tonnes","1556465"
"Livestock Processed","Europe","Production","Whey, dry","2006","tonnes","1600526"
"Livestock Processed","Europe","Production","Whey, dry","2007","tonnes","1697860"
"Livestock Processed","Europe","Production","Whey, dry","2008","tonnes","1750071"
"Livestock Processed","Europe","Production","Whey, dry","2009","tonnes","1677333"
"Livestock Processed","Europe","Production","Whey, dry","2010","tonnes","1765067"
"Livestock Processed","Europe","Production","Whey, dry","2011","tonnes","1856881"
"Livestock Processed","Europe","Production","Whey, dry","2012","tonnes","1879393"
"Livestock Processed","Europe","Production","Whey, dry","2013","tonnes","1925969"
"Livestock Processed","Europe","Production","Whey, dry","2014","tonnes","1929111"
"Livestock Processed","Europe","Production","Yoghurt","2004","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2005","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2006","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2007","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2008","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2009","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2010","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2011","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2012","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2013","tonnes","0"
"Livestock Processed","Europe","Production","Yoghurt","2014","tonnes","0"
"Livestock Processed","Oceania","Production","Butter, cow milk","2004","tonnes","540442"
"Livestock Processed","Oceania","Production","Butter, cow milk","2005","tonnes","528757"
"Livestock Processed","Oceania","Production","Butter, cow milk","2006","tonnes","524879"
"Livestock Processed","Oceania","Production","Butter, cow milk","2007","tonnes","553954"
"Livestock Processed","Oceania","Production","Butter, cow milk","2008","tonnes","547924"
"Livestock Processed","Oceania","Production","Butter, cow milk","2009","tonnes","563309"
"Livestock Processed","Oceania","Production","Butter, cow milk","2010","tonnes","522421"
"Livestock Processed","Oceania","Production","Butter, cow milk","2011","tonnes","583361"
"Livestock Processed","Oceania","Production","Butter, cow milk","2012","tonnes","465942"
"Livestock Processed","Oceania","Production","Butter, cow milk","2013","tonnes","510118"
"Livestock Processed","Oceania","Production","Butter, cow milk","2014","tonnes","590014"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2004","tonnes","689000"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2005","tonnes","685000"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2006","tonnes","665000"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2007","tonnes","671817"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2008","tonnes","648854"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2009","tonnes","650016"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2010","tonnes","617271"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2011","tonnes","608680"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2012","tonnes","661340"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2013","tonnes","649312"
"Livestock Processed","Oceania","Production","Cheese, whole cow milk","2014","tonnes","636460"
"Livestock Processed","Oceania","Production","Cream fresh","2004","tonnes","38296"
"Livestock Processed","Oceania","Production","Cream fresh","2005","tonnes","31893"
"Livestock Processed","Oceania","Production","Cream fresh","2006","tonnes","26910"
"Livestock Processed","Oceania","Production","Cream fresh","2007","tonnes","27650"
"Livestock Processed","Oceania","Production","Cream fresh","2008","tonnes","22570"
"Livestock Processed","Oceania","Production","Cream fresh","2009","tonnes","29800"
"Livestock Processed","Oceania","Production","Cream fresh","2010","tonnes","29000"
"Livestock Processed","Oceania","Production","Cream fresh","2011","tonnes","27700"
"Livestock Processed","Oceania","Production","Cream fresh","2012","tonnes","36600"
"Livestock Processed","Oceania","Production","Cream fresh","2013","tonnes","37800"
"Livestock Processed","Oceania","Production","Cream fresh","2014","tonnes","37800"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2004","tonnes","715"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2005","tonnes","635"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2006","tonnes","735"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2007","tonnes","540"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2008","tonnes","305"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2009","tonnes","713"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2010","tonnes","500"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2011","tonnes","12500"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2012","tonnes","9000"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2013","tonnes","7500"
"Livestock Processed","Oceania","Production","Ghee, butteroil of cow milk","2014","tonnes","9000"
"Livestock Processed","Oceania","Production","Lard","2004","tonnes","3210"
"Livestock Processed","Oceania","Production","Lard","2005","tonnes","3210"
"Livestock Processed","Oceania","Production","Lard","2006","tonnes","3211"
"Livestock Processed","Oceania","Production","Lard","2007","tonnes","3212"
"Livestock Processed","Oceania","Production","Lard","2008","tonnes","3211"
"Livestock Processed","Oceania","Production","Lard","2009","tonnes","3213"
"Livestock Processed","Oceania","Production","Lard","2010","tonnes","3214"
"Livestock Processed","Oceania","Production","Lard","2011","tonnes","3216"
"Livestock Processed","Oceania","Production","Lard","2012","tonnes","3214"
"Livestock Processed","Oceania","Production","Lard","2013","tonnes","3216"
"Livestock Processed","Oceania","Production","Lard","2014","tonnes","3217"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2004","tonnes","61000"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2005","tonnes","60000"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2006","tonnes","61000"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2007","tonnes","60000"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2008","tonnes","63000"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2009","tonnes","68400"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2010","tonnes","55000"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2011","tonnes","37000"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2012","tonnes","55700"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2013","tonnes","51500"
"Livestock Processed","Oceania","Production","Milk, dry buttermilk","2014","tonnes","51500"
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2004","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2005","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2006","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2007","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2008","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2009","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2010","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2011","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2012","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2013","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed condensed","2014","tonnes",""
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2004","tonnes","9704483"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2005","tonnes","9642581"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2006","tonnes","9680742"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2007","tonnes","9521774"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2008","tonnes","9456815"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2009","tonnes","9818870"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2010","tonnes","8930634"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2011","tonnes","10068389"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2012","tonnes","8247174"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2013","tonnes","8905572"
"Livestock Processed","Oceania","Production","Milk, skimmed cow","2014","tonnes","8905572"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2004","tonnes","483000"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2005","tonnes","430500"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2006","tonnes","451000"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2007","tonnes","434000"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2008","tonnes","486000"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2009","tonnes","605200"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2010","tonnes","582500"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2011","tonnes","596300"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2012","tonnes","574100"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2013","tonnes","570962"
"Livestock Processed","Oceania","Production","Milk, skimmed dried","2014","tonnes","593835"
"Livestock Processed","Oceania","Production","Milk, skimmed evaporated","2005","tonnes",""
"Livestock Processed","Oceania","Production","Milk, whole condensed","2004","tonnes","14600"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2005","tonnes","14600"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2006","tonnes","14900"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2007","tonnes","16100"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2008","tonnes","17700"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2009","tonnes","17800"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2010","tonnes","18100"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2011","tonnes","8300"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2012","tonnes","8300"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2013","tonnes","10800"
"Livestock Processed","Oceania","Production","Milk, whole condensed","2014","tonnes","10800"
"Livestock Processed","Oceania","Production","Milk, whole dried","2004","tonnes","815000"
"Livestock Processed","Oceania","Production","Milk, whole dried","2005","tonnes","774000"
"Livestock Processed","Oceania","Production","Milk, whole dried","2006","tonnes","769000"
"Livestock Processed","Oceania","Production","Milk, whole dried","2007","tonnes","788000"
"Livestock Processed","Oceania","Production","Milk, whole dried","2008","tonnes","819000"
"Livestock Processed","Oceania","Production","Milk, whole dried","2009","tonnes","913000"
"Livestock Processed","Oceania","Production","Milk, whole dried","2010","tonnes","1073050"
"Livestock Processed","Oceania","Production","Milk, whole dried","2011","tonnes","995300"
"Livestock Processed","Oceania","Production","Milk, whole dried","2012","tonnes","1390400"
"Livestock Processed","Oceania","Production","Milk, whole dried","2013","tonnes","1313800"
"Livestock Processed","Oceania","Production","Milk, whole dried","2014","tonnes","1313800"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2004","tonnes","7700"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2005","tonnes","6600"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2006","tonnes","4500"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2007","tonnes","4800"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2008","tonnes","3800"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2009","tonnes","3200"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2010","tonnes","3350"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2011","tonnes","3600"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2012","tonnes","4500"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2013","tonnes","5130"
"Livestock Processed","Oceania","Production","Milk, whole evaporated","2014","tonnes","5130"
"Livestock Processed","Oceania","Production","Tallow","2004","tonnes","629004"
"Livestock Processed","Oceania","Production","Tallow","2005","tonnes","612154"
"Livestock Processed","Oceania","Production","Tallow","2006","tonnes","690412"
"Livestock Processed","Oceania","Production","Tallow","2007","tonnes","685412"
"Livestock Processed","Oceania","Production","Tallow","2008","tonnes","687812"
"Livestock Processed","Oceania","Production","Tallow","2009","tonnes","651404"
"Livestock Processed","Oceania","Production","Tallow","2010","tonnes","657116"
"Livestock Processed","Oceania","Production","Tallow","2011","tonnes","660416"
"Livestock Processed","Oceania","Production","Tallow","2012","tonnes","660012"
"Livestock Processed","Oceania","Production","Tallow","2013","tonnes","718808"
"Livestock Processed","Oceania","Production","Tallow","2014","tonnes","751808"
"Livestock Processed","Oceania","Production","Whey, dry","2004","tonnes","123800"
"Livestock Processed","Oceania","Production","Whey, dry","2005","tonnes","117200"
"Livestock Processed","Oceania","Production","Whey, dry","2006","tonnes","117200"
"Livestock Processed","Oceania","Production","Whey, dry","2007","tonnes","117200"
"Livestock Processed","Oceania","Production","Whey, dry","2008","tonnes","120200"
"Livestock Processed","Oceania","Production","Whey, dry","2009","tonnes","116200"
"Livestock Processed","Oceania","Production","Whey, dry","2010","tonnes","115962"
"Livestock Processed","Oceania","Production","Whey, dry","2011","tonnes","121170"
"Livestock Processed","Oceania","Production","Whey, dry","2012","tonnes","122150"
"Livestock Processed","Oceania","Production","Whey, dry","2013","tonnes","122150"
"Livestock Processed","Oceania","Production","Whey, dry","2014","tonnes","122150"
